ArtikelNr,Bezeichnung,Hersteller,Land,Qualitaet,Gebinde,PreisInklMwst,EntMwst,MwstSatz
30585,Riedenburger Hefeweizen hell BIOLAND,Riedenburger,Bayern,Bioland,"10x0,5l",11.781,1.8810000000000002,19
530558,Riedenburger Keller Pils,Riedenburger,Bayern,Bioland,"10x0,33l",9.877,1.577,19
530667,Riedenburger Natur Radler BIOLAND,Riedenburger,Bayern,Bioland,"10x0,5l",11.781,1.8810000000000002,19
30584,Riedenburger Ur-Helles naturtrüb BIOLAND,Riedenburger,Bayern,Bioland,"10x0,5l",11.781,1.8810000000000002,19
30586,Riedenburger Ur-Weizen BIOLAND,Riedenburger,Bayern,Bioland,"10x0,5l",11.781,1.8810000000000002,19
30589,Riedenburger Weihnachtsfestbier,Riedenburger,Bayern,Bioland,"20x0,5l",23.086,3.686,19
530860,Schleicher Natural Helles Bier DEMETER glutenfrei,Traditionsbrauerei Schleicher,Deutschland,Demeter (Deutschland),"20x0,5l",27.369999999999997,4.369999999999997,19
30540,Tettnanger Kellerpils - Bügelverschluss,Kronenbrauerei,Regional,100% Biozutaten,"12x0,5l",17.4216,2.781600000000001,19
530821,Wolfscraft Das Helle,Wolfscraft,Deutschland,100% Biozutaten,"24x0,33l",30.273600000000002,4.833600000000001,19
630521,WUNDERBRAEU Helles,Wunderbräu,Deutschland,100% Biozutaten,"20x0,5l",24.514,3.913999999999998,19
630523,WUNDERBRAEU Weizen,Wunderbräu,Deutschland,100% Biozutaten,"20x0,5l",24.514,3.913999999999998,19
530680,Lammsbräu alkoholfrei & Hollerblüte BIOLAND,Neumarkter,Diverse,Bioland,"10x0,33l",9.52,1.5199999999999996,19
530684,"Lammsbräu NaturRadler 2,5%Vol. NATURLAND",Neumarkter,Bayern,Naturland,"10x0,33l",9.52,1.5199999999999996,19
30512,"Lammsbräu Radler 2,5%Vol. BIOLAND",Neumarkter,Bayern,Bioland,"10x0,5l",12.137999999999998,1.9379999999999988,19
530861,Schleicher Natural Radler DEMETER glutenfrei,Traditionsbrauerei Schleicher,Deutschland,Demeter (Deutschland),"20x0,5l",27.369999999999997,4.369999999999997,19
630116,ApfelGold alkoholfrei BIOLAND,Brauerei Clemens Härle,Regional,Bioland,"20x0,33l",18.087999999999997,2.887999999999998,19
630115,Freie Weisse alkoholfrei BIOLAND,Brauerei Clemens Härle,Regional,Bioland,"20x0,5l",20.944,3.3439999999999976,19
630112,Freies Gold alkoholfrei BIOLAND,Brauerei Clemens Härle,Regional,Bioland,"20x0,33l",18.087999999999997,2.887999999999998,19
630113,Freies Gold alkoholfrei BIOLAND,Brauerei Clemens Härle,Regional,Bioland,"20x0,5l",20.944,3.3439999999999976,19
30548,Heinz vom Stein alkoholfreie Weisse,Schloßbrauerei Stein,Bayern,Naturland,"20x0,5l",20.705999999999996,3.3059999999999974,19
530544,Heinz vom Stein alkoholfreies Zwickel-Lagerbier,Schloßbrauerei Stein,Bayern,Naturland,"20x0,5l",19.754,3.154,19
30502,Lammsbräu alkoholfrei BIOLAND,Neumarkter,Bayern,Bioland,"10x0,33l",9.52,1.5199999999999996,19
530676,Lammsbräu alkoholfrei NATURLAND,Neumarkter,Bayern,Naturland,"10x0,5l",12.137999999999998,1.9379999999999988,19
530607,Lammsbräu Dunkel alkoholfrei NATURLAND,Neumarkter,Bayern,Naturland,"10x0,33l",9.52,1.5199999999999996,19
530683,Lammsbräu Dunkel&Pure Zitrone alkoholfrei NATURLA,Neumarkter,Bayern,Naturland,"10x0,33l",9.52,1.5199999999999996,19
30535,Lammsbräu glutenfrei alkoholfrei BIOLAND,Neumarkter,Bayern,Bioland,"10x0,33l",11.543,1.843,19
530695,Lammsbräu glutenfrei Zitrone alkoholfrei NATURLAND,Neumarkter,Bayern,Naturland,"10x0,33l",11.543,1.843,19
30525,Lammsbräu Hefeweizen dunkel alkoholfrei NATURLAND,Neumarkter,Bayern,Naturland,"10x0,5l",11.186,1.7859999999999996,19
30519,Lammsbräu Hefeweizen hell alkoholfrei BIOLAND,Neumarkter,Bayern,Bioland,"10x0,5l",12.137999999999998,1.9379999999999988,19
530694,Lammsbräu Hell alkoholfrei BIOKREIS,Neumarkter,Bayern,Biokreis,"10x0,5l",12.137999999999998,1.9379999999999988,19
530538,Lammsbräu NaturRadler alkoholfrei BIOLAND,Neumarkter,Bayern,Bioland,"10x0,33l",9.52,1.5199999999999996,19
530690,Lammsbräu Naturtrüb alkoholfrei NATURLAND,Neumarkter,Bayern,Naturland,"10x0,5l",11.186,1.7859999999999996,19
530677,Lammsbräu Weiße & Grapefruit alkoholfrei BIOLAND,Neumarkter,Diverse,Bioland,"10x0,33l",9.52,1.5199999999999996,19
30470,Neumarkter Aktivmalz BIOLAND alkoholfrei,Neumarkter,Bayern,Bioland,"10x0,33l",8.924999999999999,1.424999999999999,19
530688,Riedenburger Alkoholfrei fein Hopfig BIOLAND,Riedenburger,Bayern,Bioland,"10x0,33l",9.877,1.577,19
30563,Riedenburger Dinkelbier alkoholfrei BIOLAND,Riedenburger,Bayern,Bioland,"10x0,33l",9.877,1.577,19
30579,Riedenburger Dinkelmalzbier BIOLAND alkoholfrei,Riedenburger,Bayern,Bioland,"10x0,33l",9.877,1.577,19
