ArtikelNr,Bezeichnung,Hersteller,Land,Qualitaet,Gebinde,PreisInklMwst,EntMwst,MwstSatz
7135,Sauerrahm BIOLAND 10%,Andechser,Bayern,Bioland,10x200g,8.56,0.5600000000000005,7
270219,Sauerrahm DEMETER Glas,Schrozberger Milchbauern,Baden-Württemberg,Demeter (Deutschland),6x250g,7.832400000000001,0.5124000000000004,7
271401,Sauerrahm NATURLAND FAIR 10%,Berchtesgadener Land,Bayern,NF,10x200g,7.811,0.5110000000000001,7
271421,Schlagrahm 32% - Tetra Top,Berchtesgadener Land,Bayern,NF,8x250g,11.727200000000002,0.7672000000000008,7
7142,Schlagrahm DEMETER 32%,Berchtesgadener Land,Bayern,Demeter (Deutschland),10x200g,12.091000000000001,0.7910000000000004,7
275180,Schlagrahm laktosefrei 30%,Berchtesgadener Land,Diverse,NF,10x200g,10.914,0.7140000000000004,7
7310,Schlagrahm NATURLAND FAIR 32% - Flasche,Berchtesgadener Land,Bayern,NF,12x500ml,32.9988,2.158800000000003,7
7308,Schlagsahne BIOLAND 30%,Andechser,Bayern,Bioland,10x200g,13.696000000000002,0.8960000000000008,7
275171,Schlagsahne DEMETER 32% - Flasche,Schrozberger Milchbauern,Baden-Württemberg,Demeter (Deutschland),6x500ml,19.195800000000002,1.2558000000000007,7
270202,Schlagsahne DEMETER 32% - Glas,Schrozberger Milchbauern,Baden-Württemberg,Demeter (Deutschland),6x250g,11.1708,0.7308000000000003,7
7406,Schlagsahne Schwarzwälder BIOLAND - Flasche,Schwarzwaldmilch,Baden-Württemberg,Bioland,12x500ml,36.979200000000006,2.4192000000000036,7
7810,Schmand BIOLAND 24%,Andechser,Bayern,Bioland,10x150g,10.593000000000002,0.6930000000000014,7
7189,Schmand BIOLAND 24%,Söbbeke,Deutschland,Bioland,10x200g,12.412,0.8120000000000012,7
274402,Schmand DEMETER 24% - Glas,Schrozberger Milchbauern,Baden-Württemberg,Demeter (Deutschland),6x250g,10.593000000000002,0.6930000000000014,7
270799,Schmand NATURLAND FAIR 24%,Berchtesgadener Land,Diverse,NF,10x200g,10.914,0.7140000000000004,7
274695,ABC Joghurtdrink DEMETER - Becher,Schrozberger Milchbauern,Baden-Württemberg,Demeter (Deutschland),6x230ml,5.9064,0.3864000000000001,7
